Text,Sentiment
sebuah inisiatif pembinaan alumni Telkom University yang belum bekerja. Bentuk kolaborasi bisa berupa: Beasiswa Sertifikasi Internship/Apprenticeship Webinar &amp; Masterclass Bootcamp Teknis &amp; Soft Skill Bundling Program (Pelatihan Magang Rekrutasi),positif
sebuah inisiatif pembinaan alumni Telkom University yang belum bekerja. Bentuk kolaborasi bisa berupa: Beasiswa Sertifikasi Internship/Apprenticeship Webinar &amp; Masterclass Bootcamp Teknis &amp; Soft Skill Bundling Program (Pelatihan Magang Rekrutasi),positif
Rekrutmen bagus - tukin besar - budaya kerja sehat - performa gemilang Rekrutmen bagus - tukin ketjil - kanibalisme - membego dalam damai Kamu pilih yg manaaa?,negatif
Rekrutmen bagus - tukin besar - budaya kerja sehat - performa gemilang Rekrutmen bagus - tukin ketjil - kanibalisme - membego dalam damai Kamu pilih yg manaaa?,negatif
Pengambilan petugas kesihatan bagi menyokong perkhidmatan kesihatan bagi menghadapi peningkatan penularan jangkitan kes #COVID19. 1. Jururawat https://t.co/8M70DldNZB 2. Juruteknologi Makmal Perubatan https://t.co/DdA8Wd6aa3 3. Juru Xray https://t.co/SOaepCCHmC,negatif
Pengambilan petugas kesihatan bagi menyokong perkhidmatan kesihatan bagi menghadapi peningkatan penularan jangkitan kes #COVID19. 1. Jururawat https://t.co/8M70DldNZB 2. Juruteknologi Makmal Perubatan https://t.co/DdA8Wd6aa3 3. Juru Xray https://t.co/SOaepCCHmC,negatif
di utamakan yg berpengalaman️️️ truss yg ga berpengalaman semakin ga bisa apa apaa karna yg di cari setiap kerja harus udh ada pengalama menguasai elemnt air laut dan api,negatif
di utamakan yg berpengalaman️️️ truss yg ga berpengalaman semakin ga bisa apa apaa karna yg di cari setiap kerja harus udh ada pengalama menguasai elemnt air laut dan api,negatif
@ARSIPAJA Di tempat sy kerja butuh bbrp orang (lebih dari 10 orang). Dari setiap sesi rekrutmen paling bisa hanya dapat 2 orang yg sesuai kriteria (gugur saat wawancara akhir dari kami). Sharusnya lembaga dikti mulai mengubah kurikulum yg mengarah ke siap kerja di setiap bidang.,negatif
Butuh Rp2 34 Triliun untuk Serap 27 Juta Tenaga Kerja Ekraf https://t.co/2ud5IxwpBA #economy #Creative #ekraf #pdb #creativity,positif
HRD PT Energi Agung Sentosa Yogyakarta Kualifikasi: - Pendidikan min. D3 S1 Psikologi &amp; Hukum Apply: https://t.co/WYGt3OfP0P #loker #carikerja #lowongankerja #lokerjogja,positif
... Mereka menyebutnya pekerjaan padahal itu hanya pengulangan rutinitas yang menyiksa jiwa demi sepotong nasi yang ditakar lewat absensi dan upah minimum. Tidak ada ruang untuk tumbuh hanya ruang untuk tunduk. . . . . . . .,negatif
... Mereka menyebutnya pekerjaan padahal itu hanya pengulangan rutinitas yang menyiksa jiwa demi sepotong nasi yang ditakar lewat absensi dan upah minimum. Tidak ada ruang untuk tumbuh hanya ruang untuk tunduk. . . . . . . .,negatif
https://t.co/0JPQzBZlqe Tutup: 08 Julai 2025 (Selasa) jam 11.59 malam Jum follow Ws : https://t.co/GitjyQ99XZ Telegram : https://t.co/06usWwkDbT Threads : https://t.co/peMrENdiRs https://t.co/0JPQzBZlqe #jawatankosong #kerjakosong,negatif
https://t.co/0JPQzBZlqe Tutup: 08 Julai 2025 (Selasa) jam 11.59 malam Jum follow Ws : https://t.co/GitjyQ99XZ Telegram : https://t.co/06usWwkDbT Threads : https://t.co/peMrENdiRs https://t.co/0JPQzBZlqe #jawatankosong #kerjakosong,negatif
Kerajaan bersetuju menaikkan had kelayakan gaji maksimum bagi bantuan Elaun Pekerja OKU daripada RM1 200 kepada RM1 500 sebulan. https://t.co/8g1Jke4cUh,negatif
JAWATAN KOSONG TENAGA NASIONAL BERHAD (TNB) - 17 JULAI 2025 1. PRINCIPAL ENGINEER CIVIL - GEOTECHNICAL JABATAN TECHNOLOGY &amp; ENGINEERING Sila rujuk iklan jawatan &amp; baca syarat kelayakan terlebih dahulu sebelum memohon melalui pautan di bawah:,negatif
JAWATAN KOSONG TENAGA NASIONAL BERHAD (TNB) - 17 JULAI 2025 1. PRINCIPAL ENGINEER CIVIL - GEOTECHNICAL JABATAN TECHNOLOGY &amp; ENGINEERING Sila rujuk iklan jawatan &amp; baca syarat kelayakan terlebih dahulu sebelum memohon melalui pautan di bawah:,negatif
Pelajar lepasan Pendidikan Teknikal dan Latihan Vokasional (TVET) dari kolej komuniti dan politeknik mempunyai kebolehpasaran kerja yang tinggi sehingga mencecah 98 peratus setiap tahun. Keadaan ini membuktikan pelajar berkemahiran mendapat tempat dan - https://t.co/oUZP9nId7U,negatif
Pelajar lepasan Pendidikan Teknikal dan Latihan Vokasional (TVET) dari kolej komuniti dan politeknik mempunyai kebolehpasaran kerja yang tinggi sehingga mencecah 98 peratus setiap tahun. Keadaan ini membuktikan pelajar berkemahiran mendapat tempat dan - https://t.co/oUZP9nId7U,negatif
@worksfess gaji &amp; lemburan seringnya lbh tinggi dr UMR benefit jls: BPJS mess mkn srgm sistem krj rutin &amp; jls alurnya bs masuk kerja walau tnp pengalaman pjg (-) kerja fisik shift malam noise/berdiri lama target produksi kdg ketat &amp; kerjaan monoton,negatif
4. Pembantu Tadbir Gred N1 5. Pegawai Pertanian Gred G9 Untuk memohon klik pautan : https://t.co/PZIDMnDcPa Belum ada resume untuk mohon kerja? Dapatkan disini ⤵️ https://t.co/xLi9QqK4mX Lebih 10 000 jawatan kosong https://t.co/viTsZYvmNJ,negatif
4. Pembantu Tadbir Gred N1 5. Pegawai Pertanian Gred G9 Untuk memohon klik pautan : https://t.co/PZIDMnDcPa Belum ada resume untuk mohon kerja? Dapatkan disini ⤵️ https://t.co/xLi9QqK4mX Lebih 10 000 jawatan kosong https://t.co/viTsZYvmNJ,negatif
Pengamat tenaga kerja: Ada kebohongan publik yang dilakukan rezim. Kebohongan yang dimaksud adalah terkait pernyataan Luhut yang menyebut TKA China diprioritaskan sebagai tenaga ahli. Kita berhasil menemukan 90 persennya hanya lulusan SD SMP dan SMA https://t.co/f7jYxQtYeO,positif
30 JUN HINGGA 4 JULAI 2025 | PUTRAJAYA KURSUS TRAIN-THE-TRAINER (TTT) BAGI TENAGA PENGAJAR KURSUS KAYUTECH - JAMINAN KUALITI KAYU Link: https://t.co/7msflQeDqn https://t.co/BW5dIbNKMB,negatif
SORE AKU OPEN JASA JOKI TUGAS - ARTIKEL - MAKALAH - SKRIPSI - EXCEL - JURNAL - PARAFRASE - OLAH DATA SPSS JAMOVI DLL - RANGKUM/RESUME BUKU/VIDEO - PPT - VIDEO ANIMASI - FORMATING BUDGET BOLEH MENYESUAIKAN DAN BOLEH NEGO. WA DI BIO #zonauang,negatif
Satu nasihat utk golongan muda yg bakal jadi pekerja; cari kerja yg carum EPF/KWSP waima jadi buruh kasar sekalipun kalau dpt gaji pertama EPF/kwsp tak carum cari kerja lain. Jgn percaya ckp bos yg kata dia taknak potong EPF sebab nak tolong anda supaya bergaji byk. Dia penipu.,negatif
Ada dua hari saja lagi untuk memohon Program Pembangunan Profesional. Dibawah program ini graduan muda menjalani latihan di syarikat rakan kongsi Ekuinas dengan gaji bulanan berserta kemudahan lain. Sehingga kini 85% berjaya mendapat pekerjaan tetap. Untuk memohon,positif
Ada dua hari saja lagi untuk memohon Program Pembangunan Profesional. Dibawah program ini graduan muda menjalani latihan di syarikat rakan kongsi Ekuinas dengan gaji bulanan berserta kemudahan lain. Sehingga kini 85% berjaya mendapat pekerjaan tetap. Untuk memohon,positif
JOB VACANCY in EXXONMOBIL Malaysia Position : Engineer ( KL Technology Center) Location : KL Requirements: Fresh Graduates with strong academic credentials are encourage to apply,positif
JOB VACANCY in EXXONMOBIL Malaysia Position : Engineer ( KL Technology Center) Location : KL Requirements: Fresh Graduates with strong academic credentials are encourage to apply,positif
Mau tahu kisaran gaji untuk talent dengan jenjang edukasi S2 di Indonesia? Temukan jawabannya di sini https://t.co/s4sTak1T6v,positif
Malaysia akan melaksanakan Program Train untuk 1 000 Jurutera dan 1 000 Juruelektrik bagi menangani isu kekurangan tenaga mahir dalam sektor elektrik dan elektronik Ini hasil Mesyuarat Majlis Ekonomi Negara pada 13 Jun 2022,positif
MALAM AKU OPEN JASA JOKI TUGAS - ARTIKEL - MAKALAH - SKRIPSI - EXCEL - JURNAL - PARAFRASE - OLAH DATA SPSS JAMOVI DLL - RANGKUM/RESUME BUKU/VIDEO - PPT - VIDEO ANIMASI - FORMATING BUDGET BOLEH MENYESUAIKAN DAN BOLEH NEGO. WA DI BIO #zonauang,negatif
MALAM AKU OPEN JASA JOKI TUGAS - ARTIKEL - MAKALAH - SKRIPSI - EXCEL - JURNAL - PARAFRASE - OLAH DATA SPSS JAMOVI DLL - RANGKUM/RESUME BUKU/VIDEO - PPT - VIDEO ANIMASI - FORMATING BUDGET BOLEH MENYESUAIKAN DAN BOLEH NEGO. WA DI BIO #zonauang,negatif
@bangopang__ Nyapres galiat IPK Nyaleg gak lihat SKCK Rakyat daftar kerja: - fresh graduate min 2 tahun pengalaman - IPK 3.00 -lulusan kampus TOP lebih di sukai - Terampil - Mampu mengerjakan jobdesk lain - Mampu bekerja di bawah tekanan -menguasai bahasa asing minimal English n,positif
@bangopang__ Nyapres galiat IPK Nyaleg gak lihat SKCK Rakyat daftar kerja: - fresh graduate min 2 tahun pengalaman - IPK 3.00 -lulusan kampus TOP lebih di sukai - Terampil - Mampu mengerjakan jobdesk lain - Mampu bekerja di bawah tekanan -menguasai bahasa asing minimal English n,positif
@tanyarlfes Mereka kekurangan tenaga kerja akhirnya kualifikasinya yang penting mau jadi tentara,positif
@tanyarlfes Mereka kekurangan tenaga kerja akhirnya kualifikasinya yang penting mau jadi tentara,positif
Karena yg dibutuhkan TENAGA KERJA bukan TENAGA KASAR seperti kamu dan gerombolanmu yg tak punya skill selain nyinyir &amp; demonstrasi di jalan - jalan kota sembari memekikkan takbir. . . https://t.co/goFy9Hsvb4,negatif
Potret Pembekalan Keterampilan untuk Mencari Kerja https://t.co/WmmS4PdA3i,negatif
MAINTENANCE / REPAIR 1. TUKANG K2/MEKANIK (JURUELEKTRIK TALIAN ATAS/BEKALAN KUASA) (R06G12) - JABATAN SISTEM ELEKTRIFIKASI . OTHERS 1. PEMANDU LOKOMOTIF RENDAH (A09G12) - JABATAN KAWALAN OPERASI .,negatif
MAINTENANCE / REPAIR 1. TUKANG K2/MEKANIK (JURUELEKTRIK TALIAN ATAS/BEKALAN KUASA) (R06G12) - JABATAN SISTEM ELEKTRIFIKASI . OTHERS 1. PEMANDU LOKOMOTIF RENDAH (A09G12) - JABATAN KAWALAN OPERASI .,negatif
@razgrizero @Otaku_Anime_Ind Rekrutmen nya kurang ketat.. saran buat pemerintah Jepang sih ya bisa ambil contoh Australia mereka cuma mau ambil tenaga minimal lulus kuliah menyiapkan uang direkening dan terpantau pemerintah. Ini bukan menghilangkan tapi setidak nya meminimalisir orang seperti yg dimakas,negatif
Melalui #PEMULIH @PERKESOofficial telah memperluaskan Elaun Mencari Pekerjaan kepada semua - termasuk graduan lepasan sekolah &amp; pekerja tidak formal. Elaun RM300 x 2 bulan + RM400 tambahan jika mendapat kerja. Adakah langkah ini efektif untuk membantu mereka mencari kerja?,positif
Guys ada yang mencari kerja? Peluang helok tengok ni: EKUINAS ILTIZAM Professional Development Programme (PDP) 2022. Pendaftaran dah buka. Peluang untuk ditempatkan di syarikat-syarikat berwibawa di Malaysia dengan gaji RM2 500. Baca dan daftar sini: https://t.co/TL0PfEJ63j https://t.co/9HVicA9Z1I,negatif
Opportunities for the Young Generation in Building Future Careers Pendaftaran dibuka hingga: Minggu 20 Juli 2025 Benefit yang bisa kamu dapatkan: E-Certificate (Free SKP) Knowledge Job Information Free CV Review Biaya? GRATIS 100% Gak perlu keluar biaya,positif
Tarikh akhir permohonan dibuka untuk bekerja dengan Ekuiti Nasional Berhad(Ekuinas) melalui ILTIZAM Professional Development Programme adalah sehingga 30 Sept 2020. 10 hari sahaja lagi. Terima kasih Tuan @nobisha kerana berkongsi peluang ini untuk para graduan ...,positif
@0bserver4 IT'S FUCKING SLAVERY. You're trying to justify slavery. Perajurit Muda Cadet UPNM dan recruit Wataniah semua dapat elaun semasa tempoh latihan. Cuba kerajaan paksa kau berhentu kerja dan berlatih untuk 45 hari tanpa gaji/elaun.,negatif
7/ Soal keberadaan TKA sudah diatur dalam UU Cipta Kerja &amp; PP No 34 Tahun 2021 tentang penggunaan TKA. Jumlahnya pun sangat dibatasi &amp; hanya untuk tenaga ahli. Data Kementerian Tenaga Kerja menunjukkan keberadaan TKA juga terus menurun setiap tahunnya. https://t.co/F0j9oO4QCA https://t.co/xI2RNhpl0G,negatif
7/ Soal keberadaan TKA sudah diatur dalam UU Cipta Kerja &amp; PP No 34 Tahun 2021 tentang penggunaan TKA. Jumlahnya pun sangat dibatasi &amp; hanya untuk tenaga ahli. Data Kementerian Tenaga Kerja menunjukkan keberadaan TKA juga terus menurun setiap tahunnya. https://t.co/F0j9oO4QCA https://t.co/xI2RNhpl0G,negatif
@tanyarlfes Kuli dgn tingkatan tenaga 1 hari itu 100k minimal kalo dia kerja full satu Minggu dpt 700k. Kalo dia kerja 1 bulan full dia dpt 3jt. Belum lagi kalau dia lembur.,positif
Kementerian Sumber Manusia (KESUMA) melalui langkah terbaru oleh HRD Corp kini membenarkan penggunaan sebahagian daripada kutipan levi bagi tujuan pengambilan graduan baharu sebagai salah satu BENTUK LATIHAN. Ini beri ruang kepada graduan untuk menimba pengalaman.,negatif
merujuk kepada situasi di mana seseorang pekerja mempunyai kelayakan kemahiran atau pendidikan yang lebih tinggi daripada apa yang diperlukan oleh pekerjaan yang sedang mereka lakukan. Dengan kata lain mereka bekerja dalam pekerjaan yang tidak memanfaatkan sepenuhnya,positif
merujuk kepada situasi di mana seseorang pekerja mempunyai kelayakan kemahiran atau pendidikan yang lebih tinggi daripada apa yang diperlukan oleh pekerjaan yang sedang mereka lakukan. Dengan kata lain mereka bekerja dalam pekerjaan yang tidak memanfaatkan sepenuhnya,positif
Pegawai Tadbir dan Diplomatik https://t.co/Pf0uKUFqft Untuk memohon sila klik pautan Borang SPA9: https://t.co/S88VII2DV9 Tarikh tutup permohonan: 14 November 2023 (Selasa) jam 11.59 malam #OhKerjaKosong https://t.co/QOux2rBwAR,negatif
lagi down nih.. maap y.. dicoba lagi nanti RT @diinaarrr: Min ini kok ga bsa diakses yaaa EKRUTMEN... http://t.co/ePAbFEyecn,negatif
lagi down nih.. maap y.. dicoba lagi nanti RT @diinaarrr: Min ini kok ga bsa diakses yaaa EKRUTMEN... http://t.co/ePAbFEyecn,negatif
Kata Pak Kyai... TKA adalah tenaga yang dibutuhkan karena tidak ada tenaga kerja lokal yang mampu untuk mengisinya... Waduh.. apakah SDM INDONESIA serendah itu kualitasnya bahkan untuk menjadi buruh pabrik saja TIDAK MAMPU ?? #LebihBaikYangMudaDariPadaYangTua,positif
TVET &amp; Kemahiran Teknikal: Yayasan Peneraju GiatMARA Fokus kepada bidang kemahiran teknikal &amp; industri. Kepimpinan &amp; Ketahanan Diri: PETRONAS Shell Bank Negara Malaysia PNB Mereka mencari pelajar yg aktif memimpin berfikiran reflektif dan tahan tekanan.,negatif
Pekerja lokal dilatih pasang panel &amp; modul menciptakan lapangan kerja konstruksi ramah lingkungan. #BPTaskinBekerja,positif
PINDAAN AKTA KERJA 1955 | Pekerja di negara ini dibenar memohon Aturan Kerja Fleksibel (AKF) kepada majikan mengikut pindaan Akta Kerja 1955 berkuat kuasa 1 September ini. Video penuh di: https://t.co/VLGch3qwyc https://t.co/CylrphoTSR,negatif
@andianisharfina Efek UU 11 Cipta Kerja 11 Tahun 2020 yang dibikin jaman Jokowi memang sialan banget Point Perjanjian Kerja Waktu Tertentu (PKWT): UU ini mengatur kemungkinan memperkerjakan seseorang dengan PKWT tanpa harus diangkat sebagai karyawan tetap,positif
@andianisharfina Efek UU 11 Cipta Kerja 11 Tahun 2020 yang dibikin jaman Jokowi memang sialan banget Point Perjanjian Kerja Waktu Tertentu (PKWT): UU ini mengatur kemungkinan memperkerjakan seseorang dengan PKWT tanpa harus diangkat sebagai karyawan tetap,positif
2) Aliran kemahiran - dikenali TVET. - dipandang picisan (terutama kerana gaji kecil) - paper and practical assesment - sesuai untuk individu cekap membuat praktikal (fizikal) tak suka hafal atau baca buku sangat. Direct to the point. - tempoh lebih pendek,positif
Vacancy di Kulim Hi-Tech 1. Boilerman (registered with DOSH) Urgent 2. Engineer / Technician Production (fresh/experienced) 3. Engineer / Technician Maintenance (fresh/experienced) 4. Engineer QA (fresh/experienced) 5. HR (1-2 years of experience) nurasyikin@topglove.com.my,netral
dalam pengamanan unjuk rasa buruh memfasilitasi hubungan industrial yang konstruktif serta menjaga akses pekerja terhadap penghidupan layak. Penyediaan Lapangan Kerja #WujudkanBuruhSejahtera Sebagai respons atas tantangan ketenagakerjaan global,negatif
t. @sobatugas joki tugas tekkim! skripsi dan perancangan pabrik teknik kimia hazop hazid p&amp;id pfd instrumentasi fta analysis neraca energi manajemen operasional spesifikasi alat reaktor menara distilasi gambar alat evaporator heat exchanger‍️ #zonauang jokitugas,negatif
@indra_kencana Kebanyakan kerja kasar sih seperti diperkebunan sebagian kecil di pertambangan jadi tukang di perusahaan konstruksi dan perusahaan tekstil yang gajinya rendah,negatif
@indra_kencana Kebanyakan kerja kasar sih seperti diperkebunan sebagian kecil di pertambangan jadi tukang di perusahaan konstruksi dan perusahaan tekstil yang gajinya rendah,negatif
Ekraf Serap Jutaan Tenaga Kerja Gekrafs Dorong Inovasi dan Kemandirian UMKM https://t.co/2mv1JRcp5m,positif
Ekraf Serap Jutaan Tenaga Kerja Gekrafs Dorong Inovasi dan Kemandirian UMKM https://t.co/2mv1JRcp5m,positif
Inflasi Amerika Serikat Naik Ke Angka 2 7% https://t.co/KV95p7itdA,netral
Inflasi? Baca tak kadar inflasi semenjak kerajaan Madani memerintah? Harga telur mahal? Like serius? Pergi beli barang tak? Harga minyak mahal? Harga petrol mahal? Kamu menjerit mana reformasi. Harga minyak itu sebab reformasi berjalanlah. Subsidi disasarkan pada yg layak https://t.co/2kyYz9gKFF,negatif
Inflasi? Baca tak kadar inflasi semenjak kerajaan Madani memerintah? Harga telur mahal? Like serius? Pergi beli barang tak? Harga minyak mahal? Harga petrol mahal? Kamu menjerit mana reformasi. Harga minyak itu sebab reformasi berjalanlah. Subsidi disasarkan pada yg layak https://t.co/2kyYz9gKFF,negatif
Ini rang orang diatas faham gk sih! Ekonomi Juntai ini bs sampai 2-3 Tahun kedepan. Kt lagi Inflasi ini! Cm ketolong aja masyarakat terbiasa autopilot ini msh kuat berjuang ekonomi bawah masih jalan!,negatif
Ini rang orang diatas faham gk sih! Ekonomi Juntai ini bs sampai 2-3 Tahun kedepan. Kt lagi Inflasi ini! Cm ketolong aja masyarakat terbiasa autopilot ini msh kuat berjuang ekonomi bawah masih jalan!,negatif
Individu yang hanya bergantung pada RDPU/RDPT/Obligasi tidak bakal selamatkan nilai aset mereka terhadap inflasi dan depresiasi mata uang. https://t.co/ZO7hvg17U8,positif
OPR Turun Ekonomi Terkawal! BNM turunkan OPR 25 mata asas ️ kini 2.75% Langkah berhemah &amp; proaktif di tengah ketidaktentuan ekonomi Berdasarkan unjuran ekonomi &amp; inflasi yang teliti YAB PM Anwar: Keputusan tepat untuk rakyat &amp; negara 🇲🇾 https://t.co/6FQq6Lkwh5,negatif
OPR Turun Ekonomi Terkawal! BNM turunkan OPR 25 mata asas ️ kini 2.75% Langkah berhemah &amp; proaktif di tengah ketidaktentuan ekonomi Berdasarkan unjuran ekonomi &amp; inflasi yang teliti YAB PM Anwar: Keputusan tepat untuk rakyat &amp; negara 🇲🇾 https://t.co/6FQq6Lkwh5,negatif
Krisis Ekonomi ini inflasi &amp; depresi ini bisa bertahan sampai 3-4 tahun kedepan. Skemanya merana; Kelas menengah (borjuis kecil) yg punya usaha menjerit buruh lepasnya bukan lagi menjerit. Udah mau mati ini kutengok. Yg diatas malah cuek. Ledakan bom waktunya bakalan ngeri ini.,negatif
Mantab jawaban nya soal pasar dan inflasi https://t.co/6LZvZyyGlf,netral
gww perlu data inflasi per tahun chart emas per tahun jg sama rdpu yg termasuk instrumen mudah dipahamin yieldnya berapa ya per tahun https://t.co/rX0pmEvNJY,negatif
Jika CPI naik maka DXY naik apa yang terjadi jika CPI naik tapi DXY ga naik karena ditahan naik oleh AS dan Tiongkok. Maka itu efeknya sama dengan CPI turun dan DXY ambrol. Apa yang membuat DXY naik jika ekonomi membaik mengisyaratkan inflasi akan ikutan naik? Apa yang https://t.co/83EG9gCK2i,negatif
